GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
100506504,10.443239199582038,0.1811466806697219,0.2136394786255265,0.8479082697409174,0.3964890586405345,0.7302511943963235
199990,561.0503086099609,0.07444833146913583,0.12053058922711957,0.6176716794178324,0.5367917840759616,0.8184021450225196
112268219,81.42340122854803,0.06289075083082046,0.10268046247434541,0.6124899451688157,0.5402136484678592,0.8198345149332324
105378593,0.891553405352949,0.8875868493611306,0.7253295807174509,1.2237014358123723,0.22106487782800732,
6497,783.1651811624191,0.14535241755087105,0.06259640547770177,2.3220569366822317,0.02022987003877086,0.242626793648119
79906,58.452393589536484,-0.06095711606093481,0.08798723738089338,-0.6927949765834082,0.48843822515949575,0.7915889890523613
100129534,10.955111277516098,0.2704119328614942,0.21220636202265492,1.2742875863100906,0.20256151428335145,0.5648617161004712
11079,2180.133710417131,-0.12330729147783792,0.044692068631014555,-2.759041934171458,0.005797109552348319,0.16695528772832027
5192,314.10687867449514,-8.339019793387116e-06,0.0499902172580868,-0.00016681303364486042,0.9998669024565313,0.9998669024565313
9651,28.333378052069957,0.4066456552031438,0.27232907794456096,1.4932142328404834,0.13538111764287009,0.4796531356345168
55229,666.2525593704327,0.04610657073522258,0.053581997135148454,0.8604862304577635,0.3895210705724482,0.7257661676779026
388585,0.6229078867154745,-0.015295807847769434,0.8062018780638666,-0.018972677022910278,0.9848629020629707,
115110,733.9618944869563,0.22935659211735016,0.09436725034409933,2.430468104994346,0.015079333202509393,0.21780409803798326
8764,1382.2031709335909,0.1637712394060948,0.06670415393309372,2.4551880167817184,0.014081091940354215,0.21230199617100948
100996583,13.108197420479529,0.12125145229499414,0.2264389539773318,0.5354708196856106,0.5923243303013259,0.8480197840091107
127281,759.6215061266344,0.19522010614198043,0.07739341307644333,2.5224382590435295,0.011654440697817686,0.19700943101641474
79258,79.24838094767335,0.2771198652845046,0.10539206129641329,2.6294187804630744,0.008553096019212626,0.18714429257594914
100287898,4.996792356695773,0.014557281427552393,0.3423158913035361,0.04252587097875703,0.9660794883425693,0.9899114693391791
63976,1.313217852917193,-0.11527698715468732,0.5340333189569825,-0.21586103911987023,0.8290960673805698,
27237,0.5688746855422829,0.957494766601067,0.8021769602205467,1.1936203781492527,0.23262649893489262,
1953,31.671776704145994,0.4193523877150882,0.25515567391033167,1.643515824235441,0.1002762540328682,0.42621147223388495
127262,283.6602827763142,0.008345770783937037,0.0726766958033586,0.11483420774271573,0.9085765345427267,0.9730277128992403
49856,692.3336395297803,0.07018531746431948,0.06417042860742078,1.0937330322927457,0.2740720824387681,0.6375223365326921
7161,21.711883455687968,0.3278487126232721,0.20748350022162262,1.580119442139167,0.11407951565988242,0.44622107358535407
57212,510.3657972861436,0.1712221329174863,0.0542579189260662,3.155707706939512,0.0016010922174662483,0.12680172320326116
148870,1.0960780247514357,-0.09820366952457234,0.648774468741924,-0.15136796260648902,0.8796854603707285,
388588,5.862632749993367,-0.12326118604126181,0.2976755340732866,-0.41407899518848384,0.678816255225656,0.8860912508823234
57470,1173.9682186210523,0.044278919482343235,0.04781927005310295,0.9259639353167002,0.35446472289519093,0.7003834875062546
9731,728.5088091006937,0.024682677336893593,0.04159926761135945,0.5933440359453235,0.5529509338913706,0.8282892476492169
1677,324.65521506419515,-0.04059921907480229,0.07486770611890076,-0.542279457718724,0.5876260047753952,0.8454817901320988
107984910,7.567619891033878,-0.09726099806680989,0.295802149043478,-0.3288042307377359,0.7423036650664762,0.9110662331148828
339448,981.8383461002891,-0.06574383238823008,0.04600295545112486,-1.429121928004791,0.15296919198154757,0.5042131601577975
100133612,12.684439285286018,-0.1790105865115993,0.23786299028531507,-0.75257855918181,0.45170320581303547,0.76799462311873
55966,0.857214876172146,0.027782725869919797,0.9885620636264583,0.028104179689033545,0.9775790604817849,
100616421,0.20212454831275842,0.08583219903372795,1.4805593180264676,0.0579728201286384,0.9537702784992447,
261734,333.2192694017452,0.20509406885241252,0.08960772249005385,2.288799035989083,0.022091031521858037,0.24811063445456424
8514,7027.479502486866,0.16375125768985538,0.06260953689439731,2.615436334660205,0.008911353277149864,0.18782344221678346
26038,7.48626315387234,-0.06849117824439377,0.23391297820577564,-0.2928062340523123,0.7696702629159793,0.9211936118075746
6146,14967.524587774104,-0.008639720138100593,0.06290622760139468,-0.13734284295103788,0.8907598074970424,0.9676660783978519
107985733,18.13919958791632,0.10567112728376331,0.1897134911591038,0.557003756760461,0.5775248624413305,0.8411278415324432
102724450,4.334183509556058,0.8495677325866855,0.3235555417981925,2.625724559885846,0.008646475388473313,0.1877725910071204
388591,81.29763635028903,0.2258822401952532,0.12259947215087093,1.842440560570134,0.06541073343875681,0.3652493895142485
23463,2716.686046852291,-0.02974411302481987,0.05750113279753853,-0.5172787313521089,0.6049615988419179,0.8537127457992751
