"a","b","ind_a","ind_b","stim_a","stim_b","same_label","r"
"GSM5695352_204088100053_R07C01","GSM5695387_204273120073_R01C01","MFA_11","NA_17","S","S",FALSE,0.142353144548348
"GSM5695352_204088100053_R07C01","GSM5695388_204281260063_R05C01","MFA_11","NA_17","S","U",FALSE,0.131859813289296
"GSM5695352_204088100053_R07C01","GSM5695389_204088100082_R06C01","MFA_11","SFA_13","S","S",FALSE,0.255929999392398
"GSM5695352_204088100053_R07C01","GSM5695390_204273120066_R01C01","MFA_11","SFA_13","S","U",FALSE,0.249361827110989
"GSM5695352_204088100053_R07C01","GSM5695391_204281260043_R02C01","MFA_11","MFA_15","S","S",FALSE,0.25585685149704
"GSM5695352_204088100053_R07C01","GSM5695392_204273120073_R06C01","MFA_11","MFA_15","S","U",FALSE,0.268066927227854
"GSM5695353_204273120074_R02C01","GSM5695354_204273120066_R03C01","MFA_11","SFA_6","U","S",FALSE,0.212444640041534
"GSM5695353_204273120074_R02C01","GSM5695355_204273120068_R06C01","MFA_11","SFA_6","U","U",FALSE,0.211432947724683
"GSM5695353_204273120074_R02C01","GSM5695356_204273120068_R05C01","MFA_11","NA_9","U","S",FALSE,0.0632749072796573
"GSM5695353_204273120074_R02C01","GSM5695357_204273120066_R06C01","MFA_11","NA_9","U","U",FALSE,0.060046667377253
"GSM5695353_204273120074_R02C01","GSM5695358_204273120005_R05C01","MFA_11","MFA_12","U","S",FALSE,0.153194437855298
"GSM5695353_204273120074_R02C01","GSM5695359_204273120074_R01C01","MFA_11","MFA_12","U","U",FALSE,0.146063431454585
"GSM5695353_204273120074_R02C01","GSM5695360_204273120005_R06C01","MFA_11","SFA_7","U","U",FALSE,0.284463608155406
"GSM5695353_204273120074_R02C01","GSM5695361_204281260043_R01C01","MFA_11","SFA_8","U","S",FALSE,0.480262545754903
"GSM5695353_204273120074_R02C01","GSM5695362_204088100071_R08C01","MFA_11","SFA_8","U","U",FALSE,0.483340467981018
"GSM5695353_204273120074_R02C01","GSM5695363_204281260060_R03C01","MFA_11","NA_10","U","S",FALSE,0.0929470507149723
"GSM5695353_204273120074_R02C01","GSM5695364_204281260043_R08C01","MFA_11","NA_10","U","U",FALSE,0.0647602408859868
"GSM5695353_204273120074_R02C01","GSM5695365_204088100053_R04C01","MFA_11","NA_11","U","S",FALSE,0.108883741426766
"GSM5695353_204273120074_R02C01","GSM5695366_204088100071_R06C01","MFA_11","NA_11","U","U",FALSE,0.105247922721516
"GSM5695353_204273120074_R02C01","GSM5695367_204281260061_R06C01","MFA_11","SFA_9","U","S",FALSE,-0.0260314680691726
"GSM5695353_204273120074_R02C01","GSM5695368_204281260043_R05C01","MFA_11","SFA_9","U","U",FALSE,-0.0187726955692442
"GSM5695353_204273120074_R02C01","GSM5695369_204273120066_R07C01","MFA_11","SFA_10","U","S",FALSE,0.103483631467263
"GSM5695353_204273120074_R02C01","GSM5695370_204281260063_R07C01","MFA_11","NA_12","U","S",FALSE,0.220583453099579
"GSM5695353_204273120074_R02C01","GSM5695371_204281260061_R03C01","MFA_11","NA_13","U","S",FALSE,0.129201091261714
"GSM5695353_204273120074_R02C01","GSM5695372_204273120073_R05C01","MFA_11","NA_13","U","U",FALSE,0.127674141586295
"GSM5695353_204273120074_R02C01","GSM5695373_204281260043_R07C01","MFA_11","SFA_11","U","S",FALSE,0.0534114700530263
"GSM5695353_204273120074_R02C01","GSM5695374_204281260043_R03C01","MFA_11","SFA_11","U","U",FALSE,0.0886515541013799
"GSM5695353_204273120074_R02C01","GSM5695375_204088100071_R05C01","MFA_11","NA_14","U","S",FALSE,0.0677361438560154
"GSM5695353_204273120074_R02C01","GSM5695376_204281260063_R03C01","MFA_11","NA_14","U","U",FALSE,0.0445997404147724
"GSM5695353_204273120074_R02C01","GSM5695377_204273120073_R03C01","MFA_11","NA_15","U","S",FALSE,0.00139355694042412
"GSM5695353_204273120074_R02C01","GSM5695378_204273120068_R01C01","MFA_11","NA_15","U","U",FALSE,0.00691411463285907
"GSM5695353_204273120074_R02C01","GSM5695379_204088100071_R07C01","MFA_11","MFA_13","U","S",FALSE,0.325296979611622
"GSM5695353_204273120074_R02C01","GSM5695380_204273120068_R03C01","MFA_11","MFA_13","U","U",FALSE,0.315671044978479
"GSM5695353_204273120074_R02C01","GSM5695381_204273120066_R05C01","MFA_11","NA_16","U","S",FALSE,0.102020996300069
"GSM5695353_204273120074_R02C01","GSM5695382_204088100082_R03C01","MFA_11","NA_16","U","U",FALSE,0.100906587917176
"GSM5695353_204273120074_R02C01","GSM5695383_204281260043_R06C01","MFA_11","MFA_14","U","S",FALSE,0.17722339097069
"GSM5695353_204273120074_R02C01","GSM5695384_204281260063_R06C01","MFA_11","MFA_14","U","U",FALSE,0.182997808154518
"GSM5695353_204273120074_R02C01","GSM5695385_204281260063_R04C01","MFA_11","SFA_12","U","S",FALSE,0.268708633275346
"GSM5695353_204273120074_R02C01","GSM5695386_204273120074_R04C01","MFA_11","SFA_12","U","U",FALSE,0.281744224767006
"GSM5695353_204273120074_R02C01","GSM5695387_204273120073_R01C01","MFA_11","NA_17","U","S",FALSE,0.136943938254507
"GSM5695353_204273120074_R02C01","GSM5695388_204281260063_R05C01","MFA_11","NA_17","U","U",FALSE,0.125635485063427
"GSM5695353_204273120074_R02C01","GSM5695389_204088100082_R06C01","MFA_11","SFA_13","U","S",FALSE,0.26918180477766
"GSM5695353_204273120074_R02C01","GSM5695390_204273120066_R01C01","MFA_11","SFA_13","U","U",FALSE,0.262554527176042
"GSM5695353_204273120074_R02C01","GSM5695391_204281260043_R02C01","MFA_11","MFA_15","U","S",FALSE,0.256708833730713
"GSM5695353_204273120074_R02C01","GSM5695392_204273120073_R06C01","MFA_11","MFA_15","U","U",FALSE,0.267965920504181
"GSM5695354_204273120066_R03C01","GSM5695355_204273120068_R06C01","SFA_6","SFA_6","S","U",TRUE,0.996314623715083
"GSM5695354_204273120066_R03C01","GSM5695356_204273120068_R05C01","SFA_6","NA_9","S","S",FALSE,0.0190350294250108
"GSM5695354_204273120066_R03C01","GSM5695357_204273120066_R06C01","SFA_6","NA_9","S","U",FALSE,-0.0143245391217509
"GSM5695354_204273120066_R03C01","GSM5695358_204273120005_R05C01","SFA_6","MFA_12","S","S",FALSE,0.333502520739361
"GSM5695354_204273120066_R03C01","GSM5695359_204273120074_R01C01","SFA_6","MFA_12","S","U",FALSE,0.327240315855457
"GSM5695354_204273120066_R03C01","GSM5695360_204273120005_R06C01","SFA_6","SFA_7","S","U",FALSE,0.0423718046082782
"GSM5695354_204273120066_R03C01","GSM5695361_204281260043_R01C01","SFA_6","SFA_8","S","S",FALSE,0.388231521045793
"GSM5695354_204273120066_R03C01","GSM5695362_204088100071_R08C01","SFA_6","SFA_8","S","U",FALSE,0.381181378868433
"GSM5695354_204273120066_R03C01","GSM5695363_204281260060_R03C01","SFA_6","NA_10","S","S",FALSE,0.306707450904559
"GSM5695354_204273120066_R03C01","GSM5695364_204281260043_R08C01","SFA_6","NA_10","S","U",FALSE,0.281909076842142
"GSM5695354_204273120066_R03C01","GSM5695365_204088100053_R04C01","SFA_6","NA_11","S","S",FALSE,0.304227966435873
"GSM5695354_204273120066_R03C01","GSM5695366_204088100071_R06C01","SFA_6","NA_11","S","U",FALSE,0.301979669761002
"GSM5695354_204273120066_R03C01","GSM5695367_204281260061_R06C01","SFA_6","SFA_9","S","S",FALSE,0.257280748353286
"GSM5695354_204273120066_R03C01","GSM5695368_204281260043_R05C01","SFA_6","SFA_9","S","U",FALSE,0.279667173192376
"GSM5695354_204273120066_R03C01","GSM5695369_204273120066_R07C01","SFA_6","SFA_10","S","S",FALSE,0.30120669455885
"GSM5695354_204273120066_R03C01","GSM5695370_204281260063_R07C01","SFA_6","NA_12","S","S",FALSE,-0.138276097167646
"GSM5695354_204273120066_R03C01","GSM5695371_204281260061_R03C01","SFA_6","NA_13","S","S",FALSE,0.100092041694299
"GSM5695354_204273120066_R03C01","GSM5695372_204273120073_R05C01","SFA_6","NA_13","S","U",FALSE,0.0959578428885154
"GSM5695354_204273120066_R03C01","GSM5695373_204281260043_R07C01","SFA_6","SFA_11","S","S",FALSE,-0.019129995511405
"GSM5695354_204273120066_R03C01","GSM5695374_204281260043_R03C01","SFA_6","SFA_11","S","U",FALSE,-0.0424818804219009
"GSM5695354_204273120066_R03C01","GSM5695375_204088100071_R05C01","SFA_6","NA_14","S","S",FALSE,0.103737493092138
"GSM5695354_204273120066_R03C01","GSM5695376_204281260063_R03C01","SFA_6","NA_14","S","U",FALSE,0.0873512616851875
"GSM5695354_204273120066_R03C01","GSM5695377_204273120073_R03C01","SFA_6","NA_15","S","S",FALSE,0.0967263358065593
"GSM5695354_204273120066_R03C01","GSM5695378_204273120068_R01C01","SFA_6","NA_15","S","U",FALSE,0.104743991936999
"GSM5695354_204273120066_R03C01","GSM5695379_204088100071_R07C01","SFA_6","MFA_13","S","S",FALSE,0.0245454839423342
"GSM5695354_204273120066_R03C01","GSM5695380_204273120068_R03C01","SFA_6","MFA_13","S","U",FALSE,0.00804712057897634
"GSM5695354_204273120066_R03C01","GSM5695381_204273120066_R05C01","SFA_6","NA_16","S","S",FALSE,-0.0927601371354872
"GSM5695354_204273120066_R03C01","GSM5695382_204088100082_R03C01","SFA_6","NA_16","S","U",FALSE,-0.0844209304080643
"GSM5695354_204273120066_R03C01","GSM5695383_204281260043_R06C01","SFA_6","MFA_14","S","S",FALSE,0.139784255529336
"GSM5695354_204273120066_R03C01","GSM5695384_204281260063_R06C01","SFA_6","MFA_14","S","U",FALSE,0.139906467159335
"GSM5695354_204273120066_R03C01","GSM5695385_204281260063_R04C01","SFA_6","SFA_12","S","S",FALSE,0.290647125342588
"GSM5695354_204273120066_R03C01","GSM5695386_204273120074_R04C01","SFA_6","SFA_12","S","U",FALSE,0.288947625352834
"GSM5695354_204273120066_R03C01","GSM5695387_204273120073_R01C01","SFA_6","NA_17","S","S",FALSE,0.0144733776779266
"GSM5695354_204273120066_R03C01","GSM5695388_204281260063_R05C01","SFA_6","NA_17","S","U",FALSE,0.0118928202713666
"GSM5695354_204273120066_R03C01","GSM5695389_204088100082_R06C01","SFA_6","SFA_13","S","S",FALSE,0.0804463559321949
"GSM5695354_204273120066_R03C01","GSM5695390_204273120066_R01C01","SFA_6","SFA_13","S","U",FALSE,0.05858940399313
"GSM5695354_204273120066_R03C01","GSM5695391_204281260043_R02C01","SFA_6","MFA_15","S","S",FALSE,0.182086038799881
"GSM5695354_204273120066_R03C01","GSM5695392_204273120073_R06C01","SFA_6","MFA_15","S","U",FALSE,0.196196572455324
"GSM5695355_204273120068_R06C01","GSM5695356_204273120068_R05C01","SFA_6","NA_9","U","S",FALSE,0.0462470226596158
"GSM5695355_204273120068_R06C01","GSM5695357_204273120066_R06C01","SFA_6","NA_9","U","U",FALSE,0.0114987288004644
"GSM5695355_204273120068_R06C01","GSM5695358_204273120005_R05C01","SFA_6","MFA_12","U","S",FALSE,0.330178940559564
"GSM5695355_204273120068_R06C01","GSM5695359_204273120074_R01C01","SFA_6","MFA_12","U","U",FALSE,0.326074032592067
"GSM5695355_204273120068_R06C01","GSM5695360_204273120005_R06C01","SFA_6","SFA_7","U","U",FALSE,0.0514027341408459
"GSM5695355_204273120068_R06C01","GSM5695361_204281260043_R01C01","SFA_6","SFA_8","U","S",FALSE,0.386591289861944
"GSM5695355_204273120068_R06C01","GSM5695362_204088100071_R08C01","SFA_6","SFA_8","U","U",FALSE,0.377640966260122
"GSM5695355_204273120068_R06C01","GSM5695363_204281260060_R03C01","SFA_6","NA_10","U","S",FALSE,0.30860260893163
"GSM5695355_204273120068_R06C01","GSM5695364_204281260043_R08C01","SFA_6","NA_10","U","U",FALSE,0.282352012125177
"GSM5695355_204273120068_R06C01","GSM5695365_204088100053_R04C01","SFA_6","NA_11","U","S",FALSE,0.290934969636942
"GSM5695355_204273120068_R06C01","GSM5695366_204088100071_R06C01","SFA_6","NA_11","U","U",FALSE,0.288594661985624
"GSM5695355_204273120068_R06C01","GSM5695367_204281260061_R06C01","SFA_6","SFA_9","U","S",FALSE,0.254327312580593
"GSM5695355_204273120068_R06C01","GSM5695368_204281260043_R05C01","SFA_6","SFA_9","U","U",FALSE,0.275262888903042
"GSM5695355_204273120068_R06C01","GSM5695369_204273120066_R07C01","SFA_6","SFA_10","U","S",FALSE,0.29522312271034
"GSM5695355_204273120068_R06C01","GSM5695370_204281260063_R07C01","SFA_6","NA_12","U","S",FALSE,-0.112900716122321
"GSM5695355_204273120068_R06C01","GSM5695371_204281260061_R03C01","SFA_6","NA_13","U","S",FALSE,0.09861180294965
"GSM5695355_204273120068_R06C01","GSM5695372_204273120073_R05C01","SFA_6","NA_13","U","U",FALSE,0.0946806411138124
"GSM5695355_204273120068_R06C01","GSM5695373_204281260043_R07C01","SFA_6","SFA_11","U","S",FALSE,-0.0182361229099547
"GSM5695355_204273120068_R06C01","GSM5695374_204281260043_R03C01","SFA_6","SFA_11","U","U",FALSE,-0.0413522467483565
"GSM5695355_204273120068_R06C01","GSM5695375_204088100071_R05C01","SFA_6","NA_14","U","S",FALSE,0.0822142579336283
"GSM5695355_204273120068_R06C01","GSM5695376_204281260063_R03C01","SFA_6","NA_14","U","U",FALSE,0.0635398599463212
"GSM5695355_204273120068_R06C01","GSM5695377_204273120073_R03C01","SFA_6","NA_15","U","S",FALSE,0.116349755552947
"GSM5695355_204273120068_R06C01","GSM5695378_204273120068_R01C01","SFA_6","NA_15","U","U",FALSE,0.125418363876883
"GSM5695355_204273120068_R06C01","GSM5695379_204088100071_R07C01","SFA_6","MFA_13","U","S",FALSE,0.0338848183137569
"GSM5695355_204273120068_R06C01","GSM5695380_204273120068_R03C01","SFA_6","MFA_13","U","U",FALSE,0.0162894375602523
"GSM5695355_204273120068_R06C01","GSM5695381_204273120066_R05C01","SFA_6","NA_16","U","S",FALSE,-0.0998878002522267
"GSM5695355_204273120068_R06C01","GSM5695382_204088100082_R03C01","SFA_6","NA_16","U","U",FALSE,-0.0915660141896419
"GSM5695355_204273120068_R06C01","GSM5695383_204281260043_R06C01","SFA_6","MFA_14","U","S",FALSE,0.13213536904623
"GSM5695355_204273120068_R06C01","GSM5695384_204281260063_R06C01","SFA_6","MFA_14","U","U",FALSE,0.134313018018414
"GSM5695355_204273120068_R06C01","GSM5695385_204281260063_R04C01","SFA_6","SFA_12","U","S",FALSE,0.290018649088445
"GSM5695355_204273120068_R06C01","GSM5695386_204273120074_R04C01","SFA_6","SFA_12","U","U",FALSE,0.289309005816702
"GSM5695355_204273120068_R06C01","GSM5695387_204273120073_R01C01","SFA_6","NA_17","U","S",FALSE,0.0273166089527496
"GSM5695355_204273120068_R06C01","GSM5695388_204281260063_R05C01","SFA_6","NA_17","U","U",FALSE,0.026015648346715
"GSM5695355_204273120068_R06C01","GSM5695389_204088100082_R06C01","SFA_6","SFA_13","U","S",FALSE,0.0938592100878085
"GSM5695355_204273120068_R06C01","GSM5695390_204273120066_R01C01","SFA_6","SFA_13","U","U",FALSE,0.0740644594849942
"GSM5695355_204273120068_R06C01","GSM5695391_204281260043_R02C01","SFA_6","MFA_15","U","S",FALSE,0.180422117355549
"GSM5695355_204273120068_R06C01","GSM5695392_204273120073_R06C01","SFA_6","MFA_15","U","U",FALSE,0.194360728686773
"GSM5695356_204273120068_R05C01","GSM5695357_204273120066_R06C01","NA_9","NA_9","S","U",TRUE,0.989311284827358
"GSM5695356_204273120068_R05C01","GSM5695358_204273120005_R05C01","NA_9","MFA_12","S","S",FALSE,0.0958270939227564
"GSM5695356_204273120068_R05C01","GSM5695359_204273120074_R01C01","NA_9","MFA_12","S","U",FALSE,0.102490930129373
"GSM5695356_204273120068_R05C01","GSM5695360_204273120005_R06C01","NA_9","SFA_7","S","U",FALSE,0.416503772662637
"GSM5695356_204273120068_R05C01","GSM5695361_204281260043_R01C01","NA_9","SFA_8","S","S",FALSE,-0.131160767084409
"GSM5695356_204273120068_R05C01","GSM5695362_204088100071_R08C01","NA_9","SFA_8","S","U",FALSE,-0.14399338210068
"GSM5695356_204273120068_R05C01","GSM5695363_204281260060_R03C01","NA_9","NA_10","S","S",FALSE,0.0858670564082576
"GSM5695356_204273120068_R05C01","GSM5695364_204281260043_R08C01","NA_9","NA_10","S","U",FALSE,0.0959528450289189
"GSM5695356_204273120068_R05C01","GSM5695365_204088100053_R04C01","NA_9","NA_11","S","S",FALSE,-0.00730004156739837
"GSM5695356_204273120068_R05C01","GSM5695366_204088100071_R06C01","NA_9","NA_11","S","U",FALSE,0.000742547112975144
"GSM5695356_204273120068_R05C01","GSM5695367_204281260061_R06C01","NA_9","SFA_9","S","S",FALSE,0.101575338405266
"GSM5695356_204273120068_R05C01","GSM5695368_204281260043_R05C01","NA_9","SFA_9","S","U",FALSE,0.113636499376043
"GSM5695356_204273120068_R05C01","GSM5695369_204273120066_R07C01","NA_9","SFA_10","S","S",FALSE,0.265834501511956
"GSM5695356_204273120068_R05C01","GSM5695370_204281260063_R07C01","NA_9","NA_12","S","S",FALSE,0.191077905096419
"GSM5695356_204273120068_R05C01","GSM5695371_204281260061_R03C01","NA_9","NA_13","S","S",FALSE,-0.018539215531718
"GSM5695356_204273120068_R05C01","GSM5695372_204273120073_R05C01","NA_9","NA_13","S","U",FALSE,-0.0293347628616713
"GSM5695356_204273120068_R05C01","GSM5695373_204281260043_R07C01","NA_9","SFA_11","S","S",FALSE,-0.0710203273654397
"GSM5695356_204273120068_R05C01","GSM5695374_204281260043_R03C01","NA_9","SFA_11","S","U",FALSE,-0.0780964797803689
"GSM5695356_204273120068_R05C01","GSM5695375_204088100071_R05C01","NA_9","NA_14","S","S",FALSE,-0.266869518434423
"GSM5695356_204273120068_R05C01","GSM5695376_204281260063_R03C01","NA_9","NA_14","S","U",FALSE,-0.25372941017193
"GSM5695356_204273120068_R05C01","GSM5695377_204273120073_R03C01","NA_9","NA_15","S","S",FALSE,-0.0169852948977723
"GSM5695356_204273120068_R05C01","GSM5695378_204273120068_R01C01","NA_9","NA_15","S","U",FALSE,-0.0302331802735834
"GSM5695356_204273120068_R05C01","GSM5695379_204088100071_R07C01","NA_9","MFA_13","S","S",FALSE,0.148200107461224
"GSM5695356_204273120068_R05C01","GSM5695380_204273120068_R03C01","NA_9","MFA_13","S","U",FALSE,0.158609901232468
"GSM5695356_204273120068_R05C01","GSM5695381_204273120066_R05C01","NA_9","NA_16","S","S",FALSE,-0.0157085574172167
"GSM5695356_204273120068_R05C01","GSM5695382_204088100082_R03C01","NA_9","NA_16","S","U",FALSE,-0.0387897861449266
"GSM5695356_204273120068_R05C01","GSM5695383_204281260043_R06C01","NA_9","MFA_14","S","S",FALSE,0.100795514862707
"GSM5695356_204273120068_R05C01","GSM5695384_204281260063_R06C01","NA_9","MFA_14","S","U",FALSE,0.100095375086675
"GSM5695356_204273120068_R05C01","GSM5695385_204281260063_R04C01","NA_9","SFA_12","S","S",FALSE,0.0415554885637376
"GSM5695356_204273120068_R05C01","GSM5695386_204273120074_R04C01","NA_9","SFA_12","S","U",FALSE,0.0310588430943596
"GSM5695356_204273120068_R05C01","GSM5695387_204273120073_R01C01","NA_9","NA_17","S","S",FALSE,0.0325713450257191
"GSM5695356_204273120068_R05C01","GSM5695388_204281260063_R05C01","NA_9","NA_17","S","U",FALSE,0.0424054238508585
"GSM5695356_204273120068_R05C01","GSM5695389_204088100082_R06C01","NA_9","SFA_13","S","S",FALSE,0.142469915072787
"GSM5695356_204273120068_R05C01","GSM5695390_204273120066_R01C01","NA_9","SFA_13","S","U",FALSE,0.161711074833249
"GSM5695356_204273120068_R05C01","GSM5695391_204281260043_R02C01","NA_9","MFA_15","S","S",FALSE,0.0672294843306828
"GSM5695356_204273120068_R05C01","GSM5695392_204273120073_R06C01","NA_9","MFA_15","S","U",FALSE,0.0342138478373559
"GSM5695357_204273120066_R06C01","GSM5695358_204273120005_R05C01","NA_9","MFA_12","U","S",FALSE,0.105116856407781
"GSM5695357_204273120066_R06C01","GSM5695359_204273120074_R01C01","NA_9","MFA_12","U","U",FALSE,0.112719680053803
"GSM5695357_204273120066_R06C01","GSM5695360_204273120005_R06C01","NA_9","SFA_7","U","U",FALSE,0.418286968689979
"GSM5695357_204273120066_R06C01","GSM5695361_204281260043_R01C01","NA_9","SFA_8","U","S",FALSE,-0.127977637613474
"GSM5695357_204273120066_R06C01","GSM5695362_204088100071_R08C01","NA_9","SFA_8","U","U",FALSE,-0.144405715747023
"GSM5695357_204273120066_R06C01","GSM5695363_204281260060_R03C01","NA_9","NA_10","U","S",FALSE,0.0958063678585698
"GSM5695357_204273120066_R06C01","GSM5695364_204281260043_R08C01","NA_9","NA_10","U","U",FALSE,0.103330952281056
"GSM5695357_204273120066_R06C01","GSM5695365_204088100053_R04C01","NA_9","NA_11","U","S",FALSE,-0.0019016863314303
"GSM5695357_204273120066_R06C01","GSM5695366_204088100071_R06C01","NA_9","NA_11","U","U",FALSE,0.00522388036674705
"GSM5695357_204273120066_R06C01","GSM5695367_204281260061_R06C01","NA_9","SFA_9","U","S",FALSE,0.0955315615950779
"GSM5695357_204273120066_R06C01","GSM5695368_204281260043_R05C01","NA_9","SFA_9","U","U",FALSE,0.103382705522484
"GSM5695357_204273120066_R06C01","GSM5695369_204273120066_R07C01","NA_9","SFA_10","U","S",FALSE,0.292925970381669
"GSM5695357_204273120066_R06C01","GSM5695370_204281260063_R07C01","NA_9","NA_12","U","S",FALSE,0.204516918508421
"GSM5695357_204273120066_R06C01","GSM5695371_204281260061_R03C01","NA_9","NA_13","U","S",FALSE,0.00844669045248776
"GSM5695357_204273120066_R06C01","GSM5695372_204273120073_R05C01","NA_9","NA_13","U","U",FALSE,-0.000818630946319194
"GSM5695357_204273120066_R06C01","GSM5695373_204281260043_R07C01","NA_9","SFA_11","U","S",FALSE,-0.0864367556956787
"GSM5695357_204273120066_R06C01","GSM5695374_204281260043_R03C01","NA_9","SFA_11","U","U",FALSE,-0.0967528454269336
"GSM5695357_204273120066_R06C01","GSM5695375_204088100071_R05C01","NA_9","NA_14","U","S",FALSE,-0.260880031719668
"GSM5695357_204273120066_R06C01","GSM5695376_204281260063_R03C01","NA_9","NA_14","U","U",FALSE,-0.245177369169422
"GSM5695357_204273120066_R06C01","GSM5695377_204273120073_R03C01","NA_9","NA_15","U","S",FALSE,-0.0375891359983817
"GSM5695357_204273120066_R06C01","GSM5695378_204273120068_R01C01","NA_9","NA_15","U","U",FALSE,-0.0495734780379182
"GSM5695357_204273120066_R06C01","GSM5695379_204088100071_R07C01","NA_9","MFA_13","U","S",FALSE,0.169146900076649
"GSM5695357_204273120066_R06C01","GSM5695380_204273120068_R03C01","NA_9","MFA_13","U","U",FALSE,0.180872332958328
"GSM5695357_204273120066_R06C01","GSM5695381_204273120066_R05C01","NA_9","NA_16","U","S",FALSE,-0.00884436172907161
"GSM5695357_204273120066_R06C01","GSM5695382_204088100082_R03C01","NA_9","NA_16","U","U",FALSE,-0.0361970024481284
"GSM5695357_204273120066_R06C01","GSM5695383_204281260043_R06C01","NA_9","MFA_14","U","S",FALSE,0.082289641836899
"GSM5695357_204273120066_R06C01","GSM5695384_204281260063_R06C01","NA_9","MFA_14","U","U",FALSE,0.0797507232201822
"GSM5695357_204273120066_R06C01","GSM5695385_204281260063_R04C01","NA_9","SFA_12","U","S",FALSE,0.041106793233648
"GSM5695357_204273120066_R06C01","GSM5695386_204273120074_R04C01","NA_9","SFA_12","U","U",FALSE,0.0286611439867984
"GSM5695357_204273120066_R06C01","GSM5695387_204273120073_R01C01","NA_9","NA_17","U","S",FALSE,0.0323320894832096
"GSM5695357_204273120066_R06C01","GSM5695388_204281260063_R05C01","NA_9","NA_17","U","U",FALSE,0.0433909600375277
"GSM5695357_204273120066_R06C01","GSM5695389_204088100082_R06C01","NA_9","SFA_13","U","S",FALSE,0.148659013367899
"GSM5695357_204273120066_R06C01","GSM5695390_204273120066_R01C01","NA_9","SFA_13","U","U",FALSE,0.169213209582629
"GSM5695357_204273120066_R06C01","GSM5695391_204281260043_R02C01","NA_9","MFA_15","U","S",FALSE,0.0814393260713008
"GSM5695357_204273120066_R06C01","GSM5695392_204273120073_R06C01","NA_9","MFA_15","U","U",FALSE,0.0496564428983866
"GSM5695358_204273120005_R05C01","GSM5695359_204273120074_R01C01","MFA_12","MFA_12","S","U",TRUE,0.996281055356406
"GSM5695358_204273120005_R05C01","GSM5695360_204273120005_R06C01","MFA_12","SFA_7","S","U",FALSE,0.0783696013569736
"GSM5695358_204273120005_R05C01","GSM5695361_204281260043_R01C01","MFA_12","SFA_8","S","S",FALSE,0.207278276712134
"GSM5695358_204273120005_R05C01","GSM5695362_204088100071_R08C01","MFA_12","SFA_8","S","U",FALSE,0.210590595417117
"GSM5695358_204273120005_R05C01","GSM5695363_204281260060_R03C01","MFA_12","NA_10","S","S",FALSE,0.184690807388361
"GSM5695358_204273120005_R05C01","GSM5695364_204281260043_R08C01","MFA_12","NA_10","S","U",FALSE,0.182250747771417
"GSM5695358_204273120005_R05C01","GSM5695365_204088100053_R04C01","MFA_12","NA_11","S","S",FALSE,0.297198475963697
"GSM5695358_204273120005_R05C01","GSM5695366_204088100071_R06C01","MFA_12","NA_11","S","U",FALSE,0.296787046622857
"GSM5695358_204273120005_R05C01","GSM5695367_204281260061_R06C01","MFA_12","SFA_9","S","S",FALSE,0.47854684525788
"GSM5695358_204273120005_R05C01","GSM5695368_204281260043_R05C01","MFA_12","SFA_9","S","U",FALSE,0.482418954676694
"GSM5695358_204273120005_R05C01","GSM5695369_204273120066_R07C01","MFA_12","SFA_10","S","S",FALSE,0.248730800177853
"GSM5695358_204273120005_R05C01","GSM5695370_204281260063_R07C01","MFA_12","NA_12","S","S",FALSE,0.0425657148453046
"GSM5695358_204273120005_R05C01","GSM5695371_204281260061_R03C01","MFA_12","NA_13","S","S",FALSE,0.341191734291383
"GSM5695358_204273120005_R05C01","GSM5695372_204273120073_R05C01","MFA_12","NA_13","S","U",FALSE,0.329449834570317
"GSM5695358_204273120005_R05C01","GSM5695373_204281260043_R07C01","MFA_12","SFA_11","S","S",FALSE,0.0528217632273745
"GSM5695358_204273120005_R05C01","GSM5695374_204281260043_R03C01","MFA_12","SFA_11","S","U",FALSE,0.0503605187167448
"GSM5695358_204273120005_R05C01","GSM5695375_204088100071_R05C01","MFA_12","NA_14","S","S",FALSE,-0.0133432487269425
"GSM5695358_204273120005_R05C01","GSM5695376_204281260063_R03C01","MFA_12","NA_14","S","U",FALSE,-0.0287364532819265
"GSM5695358_204273120005_R05C01","GSM5695377_204273120073_R03C01","MFA_12","NA_15","S","S",FALSE,0.0700297560610243
"GSM5695358_204273120005_R05C01","GSM5695378_204273120068_R01C01","MFA_12","NA_15","S","U",FALSE,0.0718221857460306
"GSM5695358_204273120005_R05C01","GSM5695379_204088100071_R07C01","MFA_12","MFA_13","S","S",FALSE,0.0581503092390399
"GSM5695358_204273120005_R05C01","GSM5695380_204273120068_R03C01","MFA_12","MFA_13","S","U",FALSE,0.0336762163157768
"GSM5695358_204273120005_R05C01","GSM5695381_204273120066_R05C01","MFA_12","NA_16","S","S",FALSE,0.250614270319295
"GSM5695358_204273120005_R05C01","GSM5695382_204088100082_R03C01","MFA_12","NA_16","S","U",FALSE,0.245442807131059
"GSM5695358_204273120005_R05C01","GSM5695383_204281260043_R06C01","MFA_12","MFA_14","S","S",FALSE,-0.0788209148818318
"GSM5695358_204273120005_R05C01","GSM5695384_204281260063_R06C01","MFA_12","MFA_14","S","U",FALSE,-0.0861782682473385
"GSM5695358_204273120005_R05C01","GSM5695385_204281260063_R04C01","MFA_12","SFA_12","S","S",FALSE,0.174844053182877
